ID,visitor_id,page_id,date
36137,392873,171745,2024-11-11 23:37:43
36138,392873,171802,2024-11-11 23:37:52
36139,392873,171803,2024-11-11 23:37:53
36140,392874,171804,2024-11-12 07:53:39
36141,392875,171805,2024-11-12 11:53:41
36142,392876,171806,2024-11-12 00:17:02
36143,392877,171807,2024-11-12 00:24:03
36144,392878,171805,2024-11-12 00:25:21
36145,392879,171808,2024-11-12 00:29:27
36146,392879,171809,2024-11-12 00:29:28
36147,392880,171810,2024-11-12 05:40:31
36148,392880,171811,2024-11-12 00:38:06
36149,392880,171812,2024-11-12 05:40:31
36150,392880,171813,2024-11-12 05:40:32
36151,392880,171814,2024-11-12 05:40:32
36152,392880,171815,2024-11-12 05:40:33
36153,392880,171816,2024-11-12 05:40:33
36154,392880,171817,2024-11-12 00:38:11
36155,392880,171818,2024-11-12 05:40:34
36156,392880,171819,2024-11-12 05:40:35
36157,392881,171820,2024-11-12 00:48:01
36158,392882,171807,2024-11-12 01:06:14
36159,392883,171821,2024-11-12 01:17:11
36160,392884,171822,2024-11-12 01:27:10
36161,392884,171811,2024-11-12 01:29:21
36162,392884,171823,2024-11-12 01:28:54
36163,392885,171824,2024-11-12 01:31:28
36164,392886,171823,2024-11-12 01:40:38
36165,392887,171811,2024-11-12 01:46:19
36166,392887,171826,2024-11-12 01:46:20
36167,392888,171822,2024-11-12 02:13:30
36168,392888,171823,2024-11-12 02:13:27
36169,392888,171809,2024-11-12 02:13:25
36170,392888,171806,2024-11-12 02:13:01
36171,392889,171828,2024-11-12 02:25:35
36172,392890,171824,2024-11-12 02:48:57
36173,392891,171811,2024-11-12 02:59:59
36174,392892,171830,2024-11-12 03:09:03
36175,392893,171831,2024-11-12 19:28:41
36176,392894,171832,2024-11-12 03:34:30
36177,392894,171833,2024-11-12 03:34:48
36178,392894,171824,2024-11-12 03:34:31
36179,392894,171811,2024-11-12 03:34:47
36180,392895,171834,2024-11-12 03:47:38
36181,392897,171835,2024-11-12 03:51:17
36182,392896,171836,2024-11-12 03:51:17
36183,392896,171837,2024-11-12 03:51:20
36184,392896,171838,2024-11-12 03:51:20
36185,392896,171839,2024-11-12 03:51:20
36186,392896,171840,2024-11-12 03:51:21
36187,392896,171841,2024-11-12 03:51:21
36188,392896,171842,2024-11-12 03:51:21
36189,392896,171843,2024-11-12 03:51:21
36190,392896,171844,2024-11-12 03:51:21
36191,392896,171845,2024-11-12 03:51:21
36192,392896,171846,2024-11-12 03:51:21
36193,392898,171847,2024-11-12 04:39:48
36194,392899,171822,2024-11-12 04:51:32
36195,392899,171823,2024-11-12 04:51:04
36196,392899,171848,2024-11-12 17:41:44
36197,392900,171822,2024-11-12 04:53:05
36198,392899,171811,2024-11-12 04:56:12
36199,392901,171849,2024-11-12 04:56:20
36200,392902,171822,2024-11-12 04:56:40
36201,392902,171823,2024-11-12 04:58:13
36202,392902,171847,2024-11-12 04:58:51
36203,392903,171850,2024-11-12 05:04:30
36204,392904,171831,2024-11-12 05:13:05
36205,392905,171807,2024-11-12 05:16:12
36206,392906,171823,2024-11-12 05:42:41
36207,392906,171822,2024-11-12 05:39:32
36208,392907,171804,2024-11-12 05:45:55
36209,392908,171811,2024-11-12 05:53:56
36210,392909,171822,2024-11-12 06:00:13
36211,392910,171851,2024-11-12 06:03:14
36212,392911,171852,2024-11-12 06:03:14
36213,392912,171853,2024-11-12 06:03:15
36214,392913,171854,2024-11-12 06:03:20
36215,392914,171855,2024-11-12 06:03:20
36216,392915,171856,2024-11-12 06:03:21
36217,392917,171857,2024-11-12 06:03:21
36218,392916,171850,2024-11-12 06:03:21
36219,392918,171858,2024-11-12 06:03:21
36220,392919,171859,2024-11-12 06:03:21
36221,392920,171860,2024-11-12 06:03:21
36222,392921,171861,2024-11-12 06:03:21
36223,392922,171862,2024-11-12 06:03:21
36224,392924,171864,2024-11-12 06:03:21
36225,392923,171863,2024-11-12 06:03:21
36226,392925,171865,2024-11-12 06:03:21
36227,392927,171850,2024-11-12 06:03:21
36228,392926,171866,2024-11-12 06:03:21
36229,392928,171867,2024-11-12 06:03:21
36230,392929,171868,2024-11-12 06:03:22
36231,392930,171856,2024-11-12 06:03:23
36232,392931,171855,2024-11-12 06:03:23
36233,392932,171860,2024-11-12 06:03:23
36234,392933,171859,2024-11-12 06:03:23
36235,392934,171858,2024-11-12 06:03:23
36236,392935,171863,2024-11-12 06:03:23
36237,392936,171865,2024-11-12 06:03:23
36238,392937,171862,2024-11-12 06:03:23
36239,392938,171867,2024-11-12 06:03:23
36240,392939,171861,2024-11-12 06:03:23
36241,392940,171864,2024-11-12 06:03:23
36242,392941,171868,2024-11-12 06:03:23
36243,392942,171867,2024-11-12 06:03:24
36244,392943,171811,2024-11-12 06:04:33
36245,392944,171822,2024-11-12 06:22:12
36246,392944,171823,2024-11-12 06:24:01
36247,392945,171822,2024-11-12 06:26:55
36248,392945,171847,2024-11-12 06:32:49
36249,392945,171823,2024-11-12 06:29:37
36250,392945,171830,2024-11-12 06:30:08
36251,392945,171869,2024-11-12 06:31:50
36252,392945,171811,2024-11-12 06:32:18
36253,392946,171824,2024-11-12 07:09:36
36254,392947,171830,2024-11-12 07:43:12
36255,392947,171822,2024-11-12 19:51:30
36256,392947,171847,2024-11-12 07:45:59
36257,392947,171823,2024-11-12 07:43:40
36258,392947,171869,2024-11-12 07:46:38
36259,392948,171822,2024-11-12 08:54:49
36260,392949,171822,2024-11-12 08:01:07
36261,392950,171831,2024-11-12 22:01:30
36262,392948,171830,2024-11-12 08:00:02
36263,392948,171804,2024-11-12 08:00:45
36264,392877,171871,2024-11-12 08:24:41
36265,392951,171872,2024-11-12 08:36:13
36266,392951,171822,2024-11-12 08:41:42
36267,392951,171809,2024-11-12 08:41:52
36268,392951,171873,2024-11-12 08:42:24
36269,392951,171849,2024-11-12 08:43:42
36270,392951,171811,2024-11-12 08:44:24
36271,392952,171874,2024-11-12 08:49:12
36272,392953,171822,2024-11-12 08:51:45
36273,392948,171828,2024-11-12 08:54:39
36274,392954,171822,2024-11-12 08:52:41
36275,392948,171823,2024-11-12 08:54:18
36276,392954,171823,2024-11-12 08:54:56
36277,392955,171822,2024-11-12 09:01:14
36278,392956,171822,2024-11-12 09:08:02
36279,392956,171847,2024-11-12 09:08:12
36280,392956,171823,2024-11-12 09:11:51
36281,392956,171811,2024-11-12 09:11:19
36282,392957,171822,2024-11-12 09:12:35
36283,392958,171822,2024-11-12 09:14:42
36284,392959,171822,2024-11-12 09:18:51
36285,392960,171822,2024-11-12 09:22:21
36286,392961,171831,2024-11-12 23:33:29
36287,392962,171875,2024-11-12 09:28:44
36288,392962,171876,2024-11-12 09:28:45
36289,392963,171877,2024-11-12 09:35:03
36290,392963,171804,2024-11-12 09:35:04
36291,392963,171878,2024-11-12 09:35:09
36292,392963,171879,2024-11-12 09:35:14
36293,392963,171880,2024-11-12 09:35:18
36294,392963,171881,2024-11-12 09:35:21
36295,392964,171830,2024-11-12 09:35:23
36296,392963,171882,2024-11-12 09:35:25
36297,392963,171883,2024-11-12 09:35:29
36298,392963,171847,2024-11-12 09:35:30
36299,392963,171884,2024-11-12 09:35:34
36300,392963,171885,2024-11-12 09:35:38
36301,392963,171886,2024-11-12 09:35:42
36302,392963,171887,2024-11-12 09:35:46
36303,392963,171888,2024-11-12 09:35:47
36304,392963,171889,2024-11-12 09:35:51
36305,392963,171890,2024-11-12 09:35:54
36306,392963,171891,2024-11-12 09:35:57
36307,392965,171822,2024-11-12 09:49:33
36308,392965,171823,2024-11-12 09:52:32
36309,392965,171811,2024-11-12 09:52:27
36310,392966,171822,2024-11-12 11:20:35
36311,392967,171828,2024-11-12 10:34:53
36312,392967,171869,2024-11-12 10:36:33
36313,392968,171809,2024-11-12 10:43:12
36314,392968,171822,2024-11-12 12:03:44
36315,392969,171823,2024-11-12 11:01:32
36316,392970,171822,2024-11-12 11:12:20
36317,392971,171822,2024-11-12 11:19:26
36318,392972,171826,2024-11-12 11:38:44
36319,392973,171811,2024-11-12 11:41:24
36320,392974,171822,2024-11-12 11:45:31
36321,392975,171822,2024-11-12 21:19:02
36322,392976,171822,2024-11-12 12:00:43
36323,392976,171828,2024-11-12 12:03:05
36324,392976,171823,2024-11-12 12:04:59
36325,392977,171822,2024-11-12 12:24:55
36326,392978,171823,2024-11-12 12:29:00
36327,392979,171822,2024-11-12 12:30:34
36328,392979,171823,2024-11-12 12:31:13
36329,392980,171830,2024-11-12 12:33:10
36330,392981,171822,2024-11-12 12:35:23
36331,392881,171892,2024-11-12 12:45:21
36332,392982,171822,2024-11-12 12:45:33
36333,392983,171822,2024-11-12 12:46:43
36334,392984,171811,2024-11-12 12:48:30
36335,392985,171822,2024-11-12 12:52:34
36336,392986,171848,2024-11-12 13:15:57
36337,392987,171822,2024-11-12 13:17:05
36338,392986,171893,2024-11-12 13:18:21
36339,392988,171822,2024-11-12 13:23:04
36340,392986,171822,2024-11-12 13:23:22
36341,392988,171828,2024-11-12 13:24:25
36342,392988,171811,2024-11-12 13:24:34
36343,392988,171847,2024-11-12 13:24:36
36344,392947,171811,2024-11-12 13:31:03
36345,392989,171822,2024-11-12 13:31:33
36346,392947,171805,2024-11-12 13:33:46
36347,392990,171822,2024-11-12 13:42:43
36348,392989,171830,2024-11-12 13:44:16
36349,392989,171869,2024-11-12 13:48:26
36350,392991,171822,2024-11-12 13:48:33
36351,392989,171809,2024-11-12 13:51:48
36352,392992,171894,2024-11-12 14:05:26
36353,392993,171847,2024-11-12 14:06:33
36354,392992,171895,2024-11-12 14:05:42
36355,392993,171830,2024-11-12 14:06:08
36356,392993,171893,2024-11-12 14:06:36
36357,392993,171828,2024-11-12 14:06:37
36358,392994,171822,2024-11-12 14:21:58
36359,392994,171811,2024-11-12 14:20:22
36360,392995,171822,2024-11-12 14:36:57
36361,392996,171822,2024-11-12 14:40:25
36362,392996,171848,2024-11-12 14:40:35
36363,392996,171809,2024-11-12 14:42:28
36364,392996,171806,2024-11-12 14:42:35
36365,392996,171896,2024-11-12 14:42:49
36366,392995,171847,2024-11-12 14:47:53
36367,392997,171897,2024-11-12 14:51:41
36368,392998,171811,2024-11-12 14:55:37
36369,392999,171822,2024-11-12 15:15:20
36370,393000,171822,2024-11-12 15:17:06
36371,393001,171810,2024-11-12 15:22:05
36372,393001,171811,2024-11-12 15:22:06
36373,393001,171812,2024-11-12 15:22:07
36374,393001,171813,2024-11-12 15:22:08
36375,393001,171814,2024-11-12 15:22:08
36376,393001,171815,2024-11-12 15:22:09
36377,393001,171816,2024-11-12 15:22:10
36378,393001,171817,2024-11-12 15:22:10
36379,393001,171818,2024-11-12 15:22:11
36380,393001,171819,2024-11-12 15:22:12
36381,393002,171821,2024-11-12 15:23:36
36382,392999,171823,2024-11-12 15:26:42
36383,393003,171897,2024-11-12 15:27:55
36384,393004,171897,2024-11-12 15:28:25
36385,393005,171822,2024-11-12 15:52:46
36386,393005,171811,2024-11-12 15:52:49
36387,393005,171848,2024-11-12 16:33:36
36388,393006,171822,2024-11-12 16:27:34
36389,393007,171811,2024-11-12 16:35:32
36390,393008,171898,2024-11-12 16:41:45
36391,393008,171899,2024-11-12 16:41:46
36392,393009,171900,2024-11-12 16:52:57
36393,393010,171822,2024-11-12 17:07:42
36394,393010,171823,2024-11-12 17:12:09
36395,393011,171805,2024-11-12 17:20:43
36396,393011,171848,2024-11-12 17:20:50
36397,393011,171823,2024-11-12 17:21:12
36398,393011,171811,2024-11-12 17:23:53
36399,393012,171824,2024-11-12 17:22:42
36400,393011,171821,2024-11-12 17:22:45
36401,393011,171804,2024-11-12 17:23:25
36402,393013,171822,2024-11-12 18:25:41
36403,393014,171822,2024-11-12 20:34:53
36404,393014,171902,2024-11-12 18:38:00
36405,393015,171822,2024-11-12 19:15:06
36406,393016,171822,2024-11-12 19:15:12
36407,393015,171847,2024-11-12 19:15:30
36408,393016,171823,2024-11-12 19:20:24
36409,393016,171811,2024-11-12 19:19:46
36410,393015,171830,2024-11-12 19:16:44
36411,393016,171869,2024-11-12 19:17:16
36412,393016,171849,2024-11-12 19:19:42
36413,393016,171830,2024-11-12 19:19:38
36414,393016,171809,2024-11-12 19:20:11
36415,393015,171811,2024-11-12 19:19:36
36416,393015,171823,2024-11-12 19:19:54
36417,393017,171811,2024-11-12 19:46:11
36418,392947,171809,2024-11-12 19:52:10
36419,393018,171822,2024-11-12 19:55:41
36420,393019,171822,2024-11-12 19:59:21
36421,393020,171822,2024-11-12 20:04:20
36422,393020,171811,2024-11-12 20:06:02
36423,393021,171822,2024-11-12 20:13:58
36424,393022,171822,2024-11-12 20:13:35
36425,393023,171903,2024-11-12 20:33:17
36426,393024,171822,2024-11-12 20:54:37
36427,393024,171823,2024-11-12 20:54:36
36428,393024,171847,2024-11-12 20:54:23
36429,393024,171830,2024-11-12 20:53:59
36430,393025,171811,2024-11-12 21:56:12
36431,393026,171822,2024-11-12 22:16:32
36432,393027,171811,2024-11-12 22:17:13
36433,393026,171809,2024-11-12 22:18:32
36434,393026,171828,2024-11-12 22:21:10
36435,393026,171830,2024-11-12 22:23:09
36436,393026,171869,2024-11-12 22:25:59
36437,393026,171849,2024-11-12 22:29:37
36438,393028,171811,2024-11-12 22:39:42
36439,393029,171810,2024-11-12 22:41:56
36440,393029,171811,2024-11-12 22:41:57
36441,393029,171812,2024-11-12 22:41:58
36442,393029,171813,2024-11-12 22:41:59
36443,393029,171814,2024-11-12 22:42:00
36444,393029,171815,2024-11-12 22:42:01
36445,393029,171816,2024-11-12 22:42:02
36446,393029,171817,2024-11-12 22:42:02
36447,393029,171818,2024-11-12 22:42:03
36448,393029,171819,2024-11-12 22:42:04
36449,393030,171811,2024-11-12 23:15:18
36450,393031,171896,2024-11-12 23:01:10
36451,393032,171824,2024-11-12 23:07:44
36452,393033,171823,2024-11-12 23:08:18
36453,393034,171811,2024-11-12 23:28:07
36454,393035,171905,2024-11-12 23:35:19
36455,393035,171906,2024-11-12 23:35:19
36456,393035,171907,2024-11-12 23:35:19
36457,393035,171908,2024-11-12 23:35:19
36458,393036,171909,2024-11-12 23:53:45
36459,393037,171823,2024-11-12 23:53:40
36460,393037,171811,2024-11-12 23:53:42
36461,393038,171910,2024-11-13 12:27:52
36462,393038,171911,2024-11-13 17:21:05
36463,393039,171912,2024-11-13 23:17:28
36464,393039,171913,2024-11-13 23:17:29
36465,393040,171914,2024-11-13 00:35:04
36466,393040,171915,2024-11-13 00:35:05
36467,393041,171916,2024-11-13 00:37:40
36468,393042,171914,2024-11-13 00:40:30
36469,393042,171915,2024-11-13 00:40:31
36470,393043,171914,2024-11-13 00:41:22
36471,393043,171915,2024-11-13 00:41:24
36472,393044,171917,2024-11-13 00:47:09
36473,393045,171918,2024-11-13 00:57:53
36474,393045,171913,2024-11-13 00:56:34
36475,393046,171919,2024-11-13 01:09:03
36476,393047,171920,2024-11-13 01:27:14
36477,393048,171921,2024-11-13 02:01:13
36478,393048,171922,2024-11-13 02:01:33
36479,393048,171914,2024-11-13 02:01:15
36480,393049,171924,2024-11-13 02:16:47
36481,393049,171925,2024-11-13 02:17:54
36482,393049,171926,2024-11-13 02:18:34
36483,393049,171927,2024-11-13 02:18:40
36484,393049,171928,2024-11-13 02:18:56
36485,393049,171918,2024-11-13 02:19:02
36486,393050,171929,2024-11-13 22:01:10
36487,393051,171930,2024-11-13 02:32:11
36488,393051,171919,2024-11-13 02:32:11
36489,393051,171931,2024-11-13 02:32:18
36490,393051,171924,2024-11-13 02:32:19
36491,393051,171932,2024-11-13 02:32:38
36492,393051,171933,2024-11-13 02:32:38
36493,393051,171934,2024-11-13 02:33:21
36494,393051,171926,2024-11-13 02:33:22
36495,393052,171920,2024-11-13 02:33:46
36496,393051,171935,2024-11-13 02:34:50
36497,393051,171929,2024-11-13 02:34:50
36498,393051,171936,2024-11-13 02:34:51
36499,393051,171937,2024-11-13 02:36:03
36500,393053,171933,2024-11-13 02:47:03
36501,393056,171929,2024-11-13 02:59:01
36502,393057,171940,2024-11-13 03:11:17
36503,393058,171933,2024-11-13 03:17:31
36504,393059,171928,2024-11-13 03:18:55
36505,393058,171918,2024-11-13 03:31:00
36506,393058,171931,2024-11-13 03:31:08
36507,393058,171924,2024-11-13 03:31:08
36508,393058,171913,2024-11-13 03:42:51
36509,393058,171941,2024-11-13 03:33:38
36510,393058,171942,2024-11-13 03:41:27
36511,393058,171943,2024-11-13 03:41:55
36512,393058,171944,2024-11-13 03:42:17
36513,393058,171945,2024-11-13 03:42:35
36514,393060,171911,2024-11-13 10:33:24
36515,393061,171929,2024-11-13 04:09:31
36516,393062,171946,2024-11-13 04:39:09
36517,393062,171947,2024-11-13 04:39:09
36518,393062,171948,2024-11-13 04:39:10
36519,393063,171925,2024-11-13 04:39:10
36520,393062,171949,2024-11-13 04:39:10
36521,393062,171950,2024-11-13 04:39:11
36522,393062,171951,2024-11-13 04:39:11
36523,393062,171952,2024-11-13 04:39:12
36524,393062,171953,2024-11-13 04:39:13
36525,393063,171913,2024-11-13 04:40:57
36526,393063,171942,2024-11-13 04:42:53
36527,393063,171943,2024-11-13 04:45:06
36528,393064,171933,2024-11-13 04:58:00
36529,393065,171954,2024-11-13 04:58:16
36530,393066,171929,2024-11-13 05:12:47
36531,393067,171920,2024-11-13 05:16:48
36532,393068,171955,2024-11-13 17:54:51
36533,393069,171956,2024-11-13 05:40:03
36534,393070,171933,2024-11-13 05:44:09
36535,393070,171920,2024-11-13 05:45:20
36536,393071,171914,2024-11-13 05:54:37
36537,393071,171915,2024-11-13 05:54:38
36538,393072,171914,2024-11-13 05:55:40
36539,393072,171915,2024-11-13 05:55:42
36540,393073,171954,2024-11-13 06:05:15
36541,393075,171933,2024-11-13 06:17:37
36542,393076,171955,2024-11-13 19:11:07
36543,393077,171919,2024-11-13 06:48:19
36544,393078,171933,2024-11-13 06:51:08
36545,393079,171928,2024-11-13 06:54:09
36546,393080,171933,2024-11-13 07:39:15
36547,393080,171918,2024-11-13 07:39:11
36548,393080,171926,2024-11-13 07:13:28
36549,393080,171927,2024-11-13 07:14:11
36550,393080,171913,2024-11-13 07:16:12
36551,393080,171959,2024-11-13 07:14:59
36552,393081,171960,2024-11-13 07:27:34
36553,393081,171961,2024-11-13 07:27:38
36554,393081,171913,2024-11-13 07:27:42
36555,393081,171962,2024-11-13 07:27:45
36556,393081,171963,2024-11-13 07:27:49
36557,393081,171964,2024-11-13 07:27:52
36558,393081,171965,2024-11-13 07:27:56
36559,393081,171966,2024-11-13 07:28:00
36560,393082,171927,2024-11-13 07:33:17
36561,393082,171913,2024-11-13 07:33:54
36562,393080,171929,2024-11-13 07:39:24
36563,393083,171968,2024-11-13 07:49:47
36564,393084,171933,2024-11-13 08:27:16
36565,393084,171919,2024-11-13 08:27:57
36566,393086,171933,2024-11-13 08:36:08
36567,393086,171913,2024-11-13 08:39:10
36568,393086,171941,2024-11-13 08:39:25
36569,393087,171955,2024-11-13 16:04:59
36570,393088,171933,2024-11-13 08:56:57
36571,393089,171970,2024-11-13 09:05:48
36572,393089,171971,2024-11-13 09:05:48
36573,393090,171933,2024-11-13 09:15:24
36574,393091,171933,2024-11-13 09:25:34
36575,393093,171974,2024-11-13 09:31:47
36576,393093,171925,2024-11-13 09:31:48
36577,393093,171913,2024-11-13 09:31:49
36578,393092,171913,2024-11-13 09:31:51
36579,393093,171942,2024-11-13 09:31:52
36580,393092,171942,2024-11-13 09:31:54
36581,393093,171943,2024-11-13 09:31:55
36582,393092,171943,2024-11-13 09:31:57
36583,393093,171944,2024-11-13 09:31:58
36584,393092,171944,2024-11-13 09:32:00
36585,393093,171945,2024-11-13 09:32:01
36586,393092,171945,2024-11-13 09:32:04
36587,393093,171975,2024-11-13 09:32:04
36588,393092,171975,2024-11-13 09:32:07
36589,393093,171976,2024-11-13 09:32:07
36590,393092,171976,2024-11-13 09:32:09
36591,393093,171929,2024-11-13 09:32:10
36592,393092,171929,2024-11-13 09:32:12
36593,393094,171933,2024-11-13 09:37:19
36594,393094,171913,2024-11-13 09:56:07
36595,393094,171977,2024-11-13 09:56:09
36596,393094,171978,2024-11-13 09:56:09
36597,393095,171933,2024-11-13 10:06:41
36598,393095,171941,2024-11-13 10:06:52
36599,393095,171979,2024-11-13 10:06:52
36600,393095,171940,2024-11-13 10:06:53
36601,393095,171980,2024-11-13 10:06:53
36602,393095,171916,2024-11-13 10:06:54
36603,393095,171981,2024-11-13 10:06:54
36604,393095,171959,2024-11-13 10:06:54
36605,393095,171975,2024-11-13 10:06:55
36606,393095,171944,2024-11-13 10:06:55
36607,393095,171976,2024-11-13 10:06:56
36608,393095,171982,2024-11-13 10:06:56
36609,393095,171983,2024-11-13 10:06:57
36610,393095,171984,2024-11-13 10:06:57
36611,393095,171985,2024-11-13 10:06:57
36612,393095,171986,2024-11-13 10:06:59
36613,393095,171987,2024-11-13 10:07:00
36614,393095,171988,2024-11-13 10:07:00
36615,393095,171989,2024-11-13 10:07:01
36616,393095,171990,2024-11-13 10:07:02
36617,393095,171991,2024-11-13 10:07:02
36618,393095,171992,2024-11-13 10:07:02
36619,393095,171993,2024-11-13 10:07:03
36620,393095,171994,2024-11-13 10:07:04
36621,393095,171968,2024-11-13 10:07:04
36622,393095,171995,2024-11-13 10:07:05
36623,393095,171996,2024-11-13 10:07:06
36624,393095,171997,2024-11-13 10:07:06
36625,393095,171998,2024-11-13 10:07:07
36626,393095,171999,2024-11-13 10:07:07
36627,393095,172000,2024-11-13 10:07:07
36628,393095,172001,2024-11-13 10:07:07
36629,393095,172002,2024-11-13 10:07:08
36630,393095,172003,2024-11-13 10:07:11
36631,393095,172004,2024-11-13 10:07:11
36632,393095,172005,2024-11-13 10:07:11
36633,393095,172006,2024-11-13 10:07:11
36634,393095,172007,2024-11-13 10:07:15
36635,393095,172008,2024-11-13 10:07:18
36636,393095,172009,2024-11-13 10:07:18
36637,393095,172010,2024-11-13 10:07:18
36638,393097,171933,2024-11-13 10:38:59
36639,393099,171924,2024-11-13 10:41:22
36640,393100,171913,2024-11-13 10:45:45
36641,393101,171933,2024-11-13 10:47:51
36642,393102,171933,2024-11-13 10:50:45
36643,393102,171919,2024-11-13 10:50:47
36644,393103,171933,2024-11-13 10:59:03
36645,393103,171919,2024-11-13 11:00:35
36646,393104,171954,2024-11-13 11:12:21
36647,393104,171924,2024-11-13 11:14:48
36648,393104,171928,2024-11-13 11:16:04
36649,393102,171954,2024-11-13 11:22:45
36650,393104,171925,2024-11-13 11:24:12
36651,393105,172014,2024-11-13 11:26:24
36652,393106,171929,2024-11-13 11:33:13
36653,393107,171946,2024-11-13 22:38:38
36654,393107,171947,2024-11-13 22:38:41
36655,393107,171948,2024-11-13 22:38:41
36656,393107,171949,2024-11-13 22:38:42
36657,393107,171950,2024-11-13 22:38:43
36658,393107,171951,2024-11-13 22:38:44
36659,393107,172016,2024-11-13 22:38:45
36660,393107,171952,2024-11-13 22:38:46
36661,393107,171953,2024-11-13 22:38:47
36662,393108,171933,2024-11-13 11:40:34
36663,393110,171933,2024-11-13 12:00:41
36664,393110,171925,2024-11-13 12:02:11
36665,393110,171919,2024-11-13 12:04:18
36666,393110,171926,2024-11-13 12:03:40
36667,393111,171918,2024-11-13 12:17:40
36668,393112,171927,2024-11-13 12:21:56
36669,393113,171929,2024-11-13 12:24:53
36670,393114,171994,2024-11-13 12:25:32
36671,393116,171914,2024-11-13 12:51:58
36672,393116,171915,2024-11-13 12:51:59
36673,393117,171920,2024-11-13 12:58:04
36674,393118,171918,2024-11-13 13:05:57
36675,393119,171911,2024-11-13 13:06:19
36676,393120,171933,2024-11-13 13:29:20
36677,393121,171955,2024-11-13 13:47:36
36678,393122,171946,2024-11-13 13:47:52
36679,393122,171947,2024-11-13 13:47:54
36680,393122,171948,2024-11-13 13:47:55
36681,393122,171949,2024-11-13 13:47:56
36682,393122,171950,2024-11-13 13:47:57
36683,393122,171951,2024-11-13 13:47:59
36684,393122,172016,2024-11-13 13:47:59
36685,393122,171952,2024-11-13 13:48:00
36686,393122,171953,2024-11-13 13:48:01
36687,393123,171914,2024-11-13 13:48:29
36688,393123,171915,2024-11-13 13:48:30
36689,393124,171919,2024-11-13 13:55:40
36690,393125,171928,2024-11-13 13:55:54
36691,393124,171928,2024-11-13 13:56:56
36692,393124,171913,2024-11-13 13:59:57
36693,393126,172022,2024-11-13 14:07:58
36694,393128,171933,2024-11-13 14:53:33
36695,393128,171928,2024-11-13 14:52:53
36696,393130,171933,2024-11-13 14:57:03
36697,393131,171933,2024-11-13 14:57:29
36698,393131,171919,2024-11-13 14:57:39
36699,393133,171924,2024-11-13 16:28:20
36700,393133,171933,2024-11-13 15:53:38
36701,393133,171925,2024-11-13 16:27:20
36702,393134,171926,2024-11-13 15:58:08
36703,393134,171933,2024-11-13 15:58:26
36704,393135,171933,2024-11-13 15:58:59
36705,393135,171928,2024-11-13 15:59:15
36706,393135,171919,2024-11-13 16:14:36
36707,393135,171918,2024-11-13 16:08:55
36708,393135,171925,2024-11-13 16:08:59
36709,393135,171924,2024-11-13 16:10:22
36710,393135,171954,2024-11-13 16:10:50
36711,393133,171918,2024-11-13 16:29:01
36712,393133,171919,2024-11-13 16:28:43
36713,393133,171926,2024-11-13 16:14:25
36714,393133,171920,2024-11-13 16:29:03
36715,393133,171913,2024-11-13 16:33:24
36716,393133,171942,2024-11-13 16:17:23
36717,393133,171929,2024-11-13 16:28:57
36718,393133,171954,2024-11-13 16:33:47
36719,393133,171927,2024-11-13 16:27:43
36720,393136,171933,2024-11-13 17:16:24
36721,393137,171933,2024-11-13 16:57:40
36722,393136,171919,2024-11-13 17:15:16
36723,393138,172029,2024-11-13 17:41:54
36724,393139,171919,2024-11-13 18:06:04
36725,393141,171933,2024-11-13 18:12:59
36726,393142,171933,2024-11-13 18:19:16
36727,393142,171919,2024-11-13 18:25:34
36728,393142,171924,2024-11-13 18:25:48
36729,393143,171933,2024-11-13 18:25:37
36730,393142,171928,2024-11-13 18:25:52
36731,393142,171913,2024-11-13 18:28:10
36732,393142,171942,2024-11-13 18:29:13
36733,393144,171933,2024-11-13 18:47:05
36734,393144,171927,2024-11-13 18:47:22
36735,393144,171919,2024-11-13 18:48:16
36736,393144,171913,2024-11-13 18:48:36
36737,393144,171942,2024-11-13 18:49:16
36738,393144,172034,2024-11-13 18:49:34
36739,393145,171933,2024-11-13 19:50:28
36740,393146,171933,2024-11-13 19:54:02
36741,393146,171918,2024-11-13 19:55:09
36742,393147,171933,2024-11-13 20:21:43
36743,393148,171933,2024-11-13 20:22:56
36744,393147,171919,2024-11-13 20:23:37
36745,393147,171918,2024-11-13 20:23:55
36746,393149,171927,2024-11-13 20:27:09
36747,393150,171914,2024-11-13 20:53:43
36748,393150,171915,2024-11-13 20:53:44
36749,393151,171933,2024-11-13 21:03:37
36750,393152,171933,2024-11-13 21:48:42
36751,393154,171910,2024-11-13 22:09:21
36752,393044,172002,2024-11-13 22:19:15
36753,393156,171925,2024-11-13 22:44:37
36754,393157,171933,2024-11-13 23:35:27
36755,393158,172039,2024-11-13 23:40:36
36756,393159,171918,2024-11-13 23:47:15
36757,393160,172040,2024-11-14 19:37:02
36758,393161,172041,2024-11-14 11:56:01
36759,393161,172042,2024-11-14 11:56:02
36760,393162,172043,2024-11-14 00:23:30
36761,393162,172044,2024-11-14 00:23:31
36762,393163,172045,2024-11-14 00:35:14
36763,393164,172043,2024-11-14 00:44:42
36764,393165,172046,2024-11-14 23:50:04
36765,393166,172042,2024-11-14 01:07:02
36766,393167,172047,2024-11-14 01:10:10
36767,393168,172048,2024-11-14 01:11:39
36768,393169,172049,2024-11-14 02:25:37
36769,393169,172050,2024-11-14 02:25:44
36770,393169,172045,2024-11-14 02:25:35
36771,393169,172051,2024-11-14 02:25:42
